Asset Event History,,,,,,,,
Lists the event history within the specified period for the selected assets,,,,,,,,
Report Parameters,,,,,,,,
StartTimeFilter: 01/12/2017 00:01:00 GMT,,,,,,,,
EndTimeFilter: 06/12/2017 05:23:00 GMT,,,,,,,,
"SelectedEventTypes: CAN Periodic,Command Response,Digital Input 8 Off,Digital Input 8 On,Driving Duration Violation,External Power Loss,External Power Restore,Geofence Entry,Geofence Exit,Heartbeat,Idle End,Idle Start,Ignition Off,Ignition On,Journey Periodic,Journey Summary,Normal Mode On,Overspeed End,Overspeed Start,Poll Response,Position Report,Power Up,Service Mode On,Start Moving,Stop Moving,Tag In,Tag Out,Terminal Connected,Terminal Disconnected,Towing",,,,,,,,
Timezone: GMT,,,,,,,,
GeoReferenceSystem: Global,,,,,,,,
Language: English,,,,,,,,
Asset,Event,Event Type,Event Time,Position,Position URL,Odometer,Speed,Geo Reference
QAT 45413,Position Report,Position Report,04/12/2017 08:55:20 GMT,"25.899500øN, 51.537300øE","25.899500øN, 51.537300øE",692390,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 08:54:53 GMT,"25.896700øN, 51.535400øE","25.896700øN, 51.535400øE",692390,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:54:22 GMT,"25.892900øN, 51.533100øE","25.892900øN, 51.533100øE",692389,,"21.9 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:52:37 GMT,"25.893999øN, 51.536701øE","25.893999øN, 51.536701øE",692389,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:52:32 GMT,"25.893900øN, 51.536800øE","25.893900øN, 51.536800øE",692389,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 08:52:16 GMT,"25.893801øN, 51.536800øE","25.893801øN, 51.536800øE",692389,,"22.2 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:52:14 GMT,"25.893801øN, 51.536701øE","25.893801øN, 51.536701øE",692389,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 08:42:05 GMT,"25.893801øN, 51.536701øE","25.893801øN, 51.536701øE",0,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:40:31 GMT,"25.893801øN, 51.536701øE","25.893801øN, 51.536701øE",692389,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:40:26 GMT,"25.893999øN, 51.536800øE","25.893999øN, 51.536800øE",692389,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 08:39:53 GMT,"25.893299øN, 51.535400øE","25.893299øN, 51.535400øE",692389,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:39:25 GMT,"25.891899øN, 51.534698øE","25.891899øN, 51.534698øE",692388,,"22.1 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:38:18 GMT,"25.892599øN, 51.533001øE","25.892599øN, 51.533001øE",692388,,"22.0 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:37:18 GMT,"25.899599øN, 51.536900øE","25.899599øN, 51.536900øE",692387,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:36:58 GMT,"25.899401øN, 51.537498øE","25.899401øN, 51.537498øE",692387,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 08:36:55 GMT,"25.899401øN, 51.537498øE","25.899401øN, 51.537498øE",692387,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 08:26:13 GMT,"25.899401øN, 51.537498øE","25.899401øN, 51.537498øE",0,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 08:24:53 GMT,"25.899401øN, 51.537498øE","25.899401øN, 51.537498øE",692387,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:24:32 GMT,"25.899599øN, 51.537201øE","25.899599øN, 51.537201øE",692387,,"21.8 km SE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:21:22 GMT,"25.882900øN, 51.527500øE","25.882900øN, 51.527500øE",692385,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:19:27 GMT,"25.875099øN, 51.543400øE","25.875099øN, 51.543400øE",692384,,"21.6 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:17:52 GMT,"25.879801øN, 51.546001øE","25.879801øN, 51.546001øE",692383,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 08:17:52 GMT,"25.879801øN, 51.546001øE","25.879801øN, 51.546001øE",692383,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 08:13:18 GMT,"25.879900øN, 51.546001øE","25.879900øN, 51.546001øE",0,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:10:55 GMT,"25.879999øN, 51.546299øE","25.879999øN, 51.546299øE",692383,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 08:09:53 GMT,"25.882000øN, 51.547600øE","25.882000øN, 51.547600øE",692383,,"22.4 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:07:55 GMT,"25.889000øN, 51.551701øE","25.889000øN, 51.551701øE",692382,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:07:50 GMT,"25.889000øN, 51.551601øE","25.889000øN, 51.551601øE",692382,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 08:07:46 GMT,"25.888901øN, 51.551498øE","25.888901øN, 51.551498øE",692382,,"23.2 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 08:07:43 GMT,"25.888901øN, 51.551498øE","25.888901øN, 51.551498øE",692382,,"23.2 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 08:00:28 GMT,"25.888901øN, 51.551601øE","25.888901øN, 51.551601øE",0,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Heartbeat,Heartbeat,04/12/2017 08:00:00 GMT,"25.888901øN, 51.551601øE","25.888901øN, 51.551601øE",0,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:58:43 GMT,"25.889000øN, 51.551399øE","25.889000øN, 51.551399øE",692382,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:58:31 GMT,"25.889000øN, 51.551601øE","25.889000øN, 51.551601øE",692382,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:55:46 GMT,"25.879900øN, 51.546299øE","25.879900øN, 51.546299øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:55:39 GMT,"25.879700øN, 51.546398øE","25.879700øN, 51.546398øE",692381,,"22.1 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:55:14 GMT,"25.880100øN, 51.546700øE","25.880100øN, 51.546700øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 07:55:10 GMT,"25.880199øN, 51.546799øE","25.880199øN, 51.546799øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:55:06 GMT,"25.880199øN, 51.546902øE","25.880199øN, 51.546902øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 07:54:53 GMT,"25.880199øN, 51.546902øE","25.880199øN, 51.546902øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 07:51:16 GMT,"25.880199øN, 51.546902øE","25.880199øN, 51.546902øE",0,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:49:26 GMT,"25.880199øN, 51.546700øE","25.880199øN, 51.546700øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:49:13 GMT,"25.880199øN, 51.546799øE","25.880199øN, 51.546799øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:49:08 GMT,"25.880199øN, 51.546902øE","25.880199øN, 51.546902øE",692381,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:48:41 GMT,"25.879700øN, 51.546299øE","25.879700øN, 51.546299øE",692381,,"22.1 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:42:53 GMT,"25.865900øN, 51.547600øE","25.865900øN, 51.547600øE",692379,,"20.7 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:42:25 GMT,"25.865900øN, 51.546902øE","25.865900øN, 51.546902øE",692379,,"20.7 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:42:16 GMT,"25.865801øN, 51.546700øE","25.865801øN, 51.546700øE",692379,,"20.6 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 07:41:30 GMT,"25.865601øN, 51.546902øE","25.865601øN, 51.546902øE",692379,,"20.6 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:41:26 GMT,"25.865601øN, 51.546902øE","25.865601øN, 51.546902øE",692379,,"20.6 km NNE from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 07:39:53 GMT,"25.865601øN, 51.547001øE","25.865601øN, 51.547001øE",692379,,"20.6 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 07:30:52 GMT,"25.865601øN, 51.547001øE","25.865601øN, 51.547001øE",0,,"20.6 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:29:15 GMT,"25.865601øN, 51.546902øE","25.865601øN, 51.546902øE",692379,,"20.6 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:28:47 GMT,"25.865700øN, 51.547199øE","25.865700øN, 51.547199øE",692379,,"20.6 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:28:08 GMT,"25.863800øN, 51.546398øE","25.863800øN, 51.546398øE",692379,,"20.4 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 07:28:03 GMT,"25.863701øN, 51.546299øE","25.863701øN, 51.546299øE",692379,,"20.4 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:28:02 GMT,"25.863701øN, 51.546299øE","25.863701øN, 51.546299øE",692379,,"20.4 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 07:25:43 GMT,"25.863701øN, 51.546398øE","25.863701øN, 51.546398øE",0,,"20.4 km NNE from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 07:24:53 GMT,"25.863701øN, 51.546398øE","25.863701øN, 51.546398øE",692379,,"20.4 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:23:55 GMT,"25.864500øN, 51.546700øE","25.864500øN, 51.546700øE",692379,,"20.5 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:23:16 GMT,"25.865601øN, 51.548599øE","25.865601øN, 51.548599øE",692378,,"20.7 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:19:54 GMT,"25.875200øN, 51.543598øE","25.875200øN, 51.543598øE",692377,,"21.6 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:19:32 GMT,"25.875500øN, 51.542900øE","25.875500øN, 51.542900øE",692377,,"21.6 km N from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 07:19:21 GMT,"25.875799øN, 51.542702øE","25.875799øN, 51.542702øE",692377,,"21.7 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:19:18 GMT,"25.875799øN, 51.542702øE","25.875799øN, 51.542702øE",692377,,"21.7 km N from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 07:16:40 GMT,"25.875900øN, 51.542702øE","25.875900øN, 51.542702øE",0,,"21.7 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:14:49 GMT,"25.875700øN, 51.542599øE","25.875700øN, 51.542599øE",692377,,"21.6 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:14:39 GMT,"25.875700øN, 51.542599øE","25.875700øN, 51.542599øE",692377,,"21.6 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:14:13 GMT,"25.875401øN, 51.543400øE","25.875401øN, 51.543400øE",692377,,"21.6 km N from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 07:09:53 GMT,"25.888201øN, 51.550701øE","25.888201øN, 51.550701øE",692375,,"23.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 07:09:45 GMT,"25.888399øN, 51.550499øE","25.888399øN, 51.550499øE",692375,,"23.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:09:41 GMT,"25.888399øN, 51.550499øE","25.888399øN, 51.550499øE",692375,,"23.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 07:04:09 GMT,"25.888399øN, 51.550499øE","25.888399øN, 51.550499øE",0,,"23.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:03:03 GMT,"25.888300øN, 51.550400øE","25.888300øN, 51.550400øE",692375,,"23.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:02:42 GMT,"25.888300øN, 51.550999øE","25.888300øN, 51.550999øE",692375,,"23.2 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:02:26 GMT,"25.889000øN, 51.551601øE","25.889000øN, 51.551601øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:02:22 GMT,"25.889099øN, 51.551601øE","25.889099øN, 51.551601øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 07:02:20 GMT,"25.889099øN, 51.551498øE","25.889099øN, 51.551498øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 07:02:16 GMT,"25.889000øN, 51.551498øE","25.889000øN, 51.551498øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 06:54:53 GMT,"25.889000øN, 51.551601øE","25.889000øN, 51.551601øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 06:50:52 GMT,"25.888901øN, 51.551601øE","25.888901øN, 51.551601øE",0,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:49:12 GMT,"25.889000øN, 51.551498øE","25.889000øN, 51.551498øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:49:08 GMT,"25.889000øN, 51.551498øE","25.889000øN, 51.551498øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:48:53 GMT,"25.889000øN, 51.551701øE","25.889000øN, 51.551701øE",692375,,"23.3 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:48:24 GMT,"25.888700øN, 51.550701øE","25.888700øN, 51.550701øE",692375,,"23.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:46:45 GMT,"25.888201øN, 51.551102øE","25.888201øN, 51.551102øE",692375,,"23.2 km NNE from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 06:44:20 GMT,"25.879801øN, 51.546001øE","25.879801øN, 51.546001øE",692374,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 06:43:49 GMT,"25.879900øN, 51.546001øE","25.879900øN, 51.546001øE",0,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:42:12 GMT,"25.879900øN, 51.545799øE","25.879900øN, 51.545799øE",692374,,"22.2 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:41:56 GMT,"25.879700øN, 51.546101øE","25.879700øN, 51.546101øE",692374,,"22.1 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:41:39 GMT,"25.879700øN, 51.545700øE","25.879700øN, 51.545700øE",692373,,"22.1 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:41:22 GMT,"25.879400øN, 51.546001øE","25.879400øN, 51.546001øE",692373,,"22.1 km N from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 06:39:53 GMT,"25.875000øN, 51.543499øE","25.875000øN, 51.543499øE",692373,,"21.6 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:26:15 GMT,"25.932199øN, 51.427799øE","25.932199øN, 51.427799øE",692361,,"11.7 km SSE from Fuwayrit,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 06:24:53 GMT,"25.924700øN, 51.412998øE","25.924700øN, 51.412998øE",692360,,"11.7 km SSE from Fuwayrit,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:18:22 GMT,"25.883200øN, 51.346199øE","25.883200øN, 51.346199øE",692352,,"11.7 km ENE from Al Ghuwayriyah,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 06:09:53 GMT,"25.797400øN, 51.385502øE","25.797400øN, 51.385502øE",692342,,"14.5 km ESE from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 06:01:45 GMT,"25.757900øN, 51.465599øE","25.757900øN, 51.465599øE",692333,,"9.2 km NNW from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,04/12/2017 05:54:53 GMT,"25.708900øN, 51.505600øE","25.708900øN, 51.505600øE",692327,,"2.8 km N from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 05:52:43 GMT,"25.690800øN, 51.500401øE","25.690800øN, 51.500401øE",692325,,"0.9 km NW from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 05:52:03 GMT,"25.692400øN, 51.497101øE","25.692400øN, 51.497101øE",692324,,"1.3 km NW from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 05:51:15 GMT,"25.690800øN, 51.492100øE","25.690800øN, 51.492100øE",692324,,"1.6 km WNW from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 05:49:47 GMT,"25.685499øN, 51.493301øE","25.685499øN, 51.493301øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 05:48:41 GMT,"25.685499øN, 51.493301øE","25.685499øN, 51.493301øE",0,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 05:46:58 GMT,"25.685699øN, 51.494301øE","25.685699øN, 51.494301øE",692323,,"1.2 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 05:46:37 GMT,"25.685400øN, 51.494598øE","25.685400øN, 51.494598øE",692323,,"1.1 km W from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 05:46:24 GMT,"25.685400øN, 51.494701øE","25.685400øN, 51.494701øE",692323,,"1.1 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 05:46:21 GMT,"25.685400øN, 51.494701øE","25.685400øN, 51.494701øE",692323,,"1.1 km W from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,04/12/2017 05:45:16 GMT,"25.685400øN, 51.494701øE","25.685400øN, 51.494701øE",0,,"1.1 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,04/12/2017 05:43:52 GMT,"25.685101øN, 51.493301øE","25.685101øN, 51.493301øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Start Moving,Start Moving,04/12/2017 05:43:47 GMT,"25.685200øN, 51.493198øE","25.685200øN, 51.493198øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Ignition On,Ignition On,04/12/2017 05:39:53 GMT,"25.685301øN, 51.493301øE","25.685301øN, 51.493301øE",0,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Tag In,Tag In,04/12/2017 05:39:39 GMT,"25.685301øN, 51.493301øE","25.685301øN, 51.493301øE",0,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Heartbeat,Heartbeat,03/12/2017 20:00:00 GMT,"25.685301øN, 51.493301øE","25.685301øN, 51.493301øE",0,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Tag Out,Tag Out,03/12/2017 13:09:32 GMT,"25.685301øN, 51.493301øE","25.685301øN, 51.493301øE",0,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,03/12/2017 13:09:08 GMT,"25.685301øN, 51.493301øE","25.685301øN, 51.493301øE",0,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Journey Summary,Journey Summary,03/12/2017 13:09:08 GMT,"25.685301øN, 51.493301øE","25.685301øN, 51.493301øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Ignition Off,Ignition Off,03/12/2017 13:09:07 GMT,"25.685301øN, 51.493301øE","25.685301øN, 51.493301øE",0,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,03/12/2017 13:07:21 GMT,"25.685499øN, 51.493301øE","25.685499øN, 51.493301øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 13:07:15 GMT,"25.685499øN, 51.493401øE","25.685499øN, 51.493401øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 13:07:06 GMT,"25.685499øN, 51.493401øE","25.685499øN, 51.493401øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 13:06:54 GMT,"25.685301øN, 51.493198øE","25.685301øN, 51.493198øE",692323,,"1.3 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 13:06:23 GMT,"25.685400øN, 51.494999øE","25.685400øN, 51.494999øE",692323,,"1.1 km W from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:56:45 GMT,"25.754200øN, 51.474899øE","25.754200øN, 51.474899øE",692315,,"8.4 km NNW from Al Khawr,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,03/12/2017 12:52:21 GMT,"25.759199øN, 51.425499øE","25.759199øN, 51.425499øE",692310,,"11.6 km NW from Al Khawr,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:42:57 GMT,"25.831900øN, 51.340302øE","25.831900øN, 51.340302øE",692299,,"9.5 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:42:13 GMT,"25.829700øN, 51.338699øE","25.829700øN, 51.338699øE",692299,,"9.3 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:41:09 GMT,"25.829500øN, 51.344501øE","25.829500øN, 51.344501øE",692298,,"9.9 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:40:43 GMT,"25.828400øN, 51.347198øE","25.828400øN, 51.347198øE",692298,,"10.2 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Start Moving,Start Moving,03/12/2017 12:39:00 GMT,"25.821699øN, 51.349300øE","25.821699øN, 51.349300øE",692297,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Ignition On,Ignition On,03/12/2017 12:37:21 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",0,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Tag In,Tag In,03/12/2017 12:37:21 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",0,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Tag Out,Tag Out,03/12/2017 12:07:03 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",0,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Stop Moving,Stop Moving,03/12/2017 12:06:39 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",0,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Journey Summary,Journey Summary,03/12/2017 12:06:39 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",692297,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Ignition Off,Ignition Off,03/12/2017 12:06:38 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",0,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:06:08 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",692297,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:06:00 GMT,"25.821699øN, 51.349201øE","25.821699øN, 51.349201øE",692297,,"10.4 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:03:11 GMT,"25.832800øN, 51.338100øE","25.832800øN, 51.338100øE",692296,,"9.3 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,Position Report,Position Report,03/12/2017 12:02:25 GMT,"25.831100øN, 51.344700øE","25.831100øN, 51.344700øE",692295,,"9.9 km E from Al Ghuwayriyah,Qatar,QA"
QAT 45413,CAN Periodic,CAN Periodic,03/12/2017 11:59:54 GMT,"25.856899øN, 51.347698øE","25.856899øN, 51.347698øE",692292,,"10.7 km ENE from Al Ghuwayriyah,Qatar,QA"
